UDI,Date,System,Control,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Diagnostic,TWF,HDF,PWF,OSF,RNF,Machine failure
2144,30/10/2019 16:48,25,C,M17003,M,300.0111048848731,310.0078156338676,1528.3597632584901,49.0,165.0,No failure,0,0,0,0,0,0
2145,02/11/2019 11:49,25,B,L49324,L,300.01041559571905,310.0086935235285,1451.0,40.5,162.0,No failure,0,0,0,0,0,0
2146,30/10/2019 07:00,25,C,L49325,L,300.0109916857284,310.0084072417749,1528.4166105926174,45.8,170.0,No failure,0,0,0,0,0,0
2147,31/10/2019 12:03,25,A,L49326,L,299.3,308.8,1647.0,39.92302912791158,166.0,No failure,0,0,0,0,0,0
2148,01/11/2019 14:13,25,B,L49327,L,300.01067083056597,310.0108364363571,1550.0,33.7,167.5,No failure,0,0,0,0,0,0
2149,04/02/2020 00:51,25,A,L49328,L,299.4,308.9,1583.0,39.925923501093244,170.0,No failure,0,0,0,0,0,0
2150,01/02/2020 19:29,25,B,L49329,L,300.01093313290426,310.011677204832,1613.0,32.2,170.0,No failure,0,0,0,0,0,0
2151,05/04/2020 22:09,25,B,H31564,H,300.0111651971149,310.01127298414417,1636.0,35.5,170.0,No failure,0,0,0,0,0,0
2152,06/04/2020 16:10,25,B,M17011,M,300.0099939318873,310.0052107294058,1289.0,51.5,170.0,No failure,0,0,0,0,0,0
2153,07/04/2020 22:59,25,A,M17012,M,299.3,308.8,1648.0,39.922982334512184,170.0,No failure,0,0,0,0,0,0
2154,06/04/2020 02:32,25,C,H31567,H,300.0109773718218,310.0084812202523,1528.4237165093832,45.4,191.0,No failure,0,0,0,0,0,0
2155,10/04/2020 08:46,25,A,M17014,M,299.3,308.9,1767.0,39.91745457755931,191.0,No failure,0,0,0,0,0,0
2156,09/06/2020 08:10,25,A,L49335,L,299.3,308.8,1341.0,39.93749801887529,191.0,No failure,0,0,0,0,0,0
2157,10/06/2020 18:09,25,C,M17016,M,300.010839466278,310.00920224651264,1528.4929951825604,41.5,201.0,No failure,0,0,0,0,0,0
2158,12/06/2020 10:07,25,A,M17017,M,299.4,309.0,1939.0,39.909188570038154,196.0,No failure,0,0,0,0,0,0
2159,07/09/2020 06:17,25,A,M17018,M,299.5,309.0,1399.0,39.93449171340313,201.0,No failure,0,0,0,0,0,0
2160,07/09/2020 19:26,25,A,M17019,M,299.5,309.0,1602.0,39.92489255883407,201.0,No failure,0,0,0,0,0,0
2161,06/09/2020 07:42,25,B,L49340,L,300.0107139064786,310.009102032505,1507.0,41.0,201.0,No failure,0,0,0,0,0,0
2162,11/11/2020 22:18,25,C,L49341,L,300.0108040244489,310.00938710474134,1528.5107542383462,40.5,215.0,No failure,0,0,0,0,0,0
2163,13/11/2020 02:37,25,A,L49342,L,299.5,309.1,1336.0,39.93756916963359,215.0,No failure,0,0,0,0,0,0
2164,13/11/2020 10:03,25,B,L49343,L,300.01024555843696,310.0085634894212,1422.0,39.8,215.0,No failure,0,0,0,0,0,0
2165,14/11/2020 09:15,25,A,L49344,L,299.6,309.2,1540.0,39.927790836630514,215.0,No failure,0,0,0,0,0,0
2166,24/02/2021 00:23,25,A,L49345,L,299.5,309.1,1476.0,39.93095016581542,215.0,No failure,0,0,0,0,0,0
2167,24/05/2021 15:18,25,C,M17026,M,300.01019844182775,310.0125486730555,1528.81451669254,23.4,225.0,Tool Wear Failure,1,0,0,0,0,1
2168,28/04/2014 14:58,26,C,H31581,H,300.0108323838763,310.0092392137601,1528.4965424048144,41.3,0.0,No failure,0,0,0,0,0,0
2169,28/04/2014 17:23,26,A,M17028,M,299.5,309.1,1420.0,39.933597618595456,0.0,No failure,0,0,0,0,0,0
2170,27/04/2014 11:55,26,B,L49349,L,300.0105431684115,310.0067629139761,1415.0,49.2,0.0,No failure,0,0,0,0,0,0
2171,01/05/2014 07:18,26,B,M17030,M,300.01076020302025,310.00861420118366,1500.0,43.3,0.0,No failure,0,0,0,0,0,0
2172,28/04/2014 02:34,26,A,L49351,L,299.5,309.1,1502.0,39.92972008820222,0.0,No failure,0,0,0,0,0,0
2173,25/08/2014 19:55,26,B,L49352,L,300.01162553831506,310.0151948770359,1816.0,23.0,0.0,No failure,0,0,0,0,0,0
2174,27/08/2014 20:59,26,A,M17033,M,299.5,309.2,1495.0,39.930150897366794,0.0,No failure,0,0,0,0,0,0
2175,25/08/2014 12:04,26,B,L49354,L,300.0107704911406,310.0110886756961,1572.0,33.4,0.0,No failure,0,0,0,0,0,0
2176,22/12/2014 09:32,26,A,M17035,M,299.5,309.2,1590.0,39.925658607068016,0.0,No failure,0,0,0,0,0,0
2177,21/02/2015 20:54,26,B,M17036,M,300.0103712822499,310.00667873157073,1387.0,48.3,0.0,No failure,0,0,0,0,0,0
2178,21/02/2015 16:56,26,A,M17037,M,299.6,309.2,1393.0,39.93474222852948,0.0,No failure,0,0,0,0,0,0
2179,25/02/2015 07:45,26,A,L49358,L,299.6,309.2,1602.0,39.924859524553426,0.0,No failure,0,0,0,0,0,0
2180,21/02/2015 22:40,26,A,L49359,L,299.6,309.2,1601.0,39.92490631795283,0.0,No failure,0,0,0,0,0,0
2181,28/04/2015 12:43,26,B,H31594,H,300.01099833573085,310.01077609243856,1597.0,36.3,0.0,No failure,0,0,0,0,0,0
2182,27/04/2015 19:31,26,B,H31595,H,300.0110359991976,310.0088586996118,1548.0,44.3,0.0,No failure,0,0,0,0,0,0
2183,28/04/2015 20:09,26,C,M17042,M,300.0115579647477,310.00544933418587,1528.1323762164327,61.8,45.0,No failure,0,0,0,0,0,0
2184,07/07/2015 23:08,26,B,M17043,M,300.01102201331804,310.0099501020662,1577.0,39.8,45.0,No failure,0,0,0,0,0,0
2185,10/07/2015 10:21,26,B,L49364,L,300.01063853481423,310.00837198984283,1475.0,43.4,45.0,No failure,0,0,0,0,0,0
2186,09/07/2015 10:52,26,A,L49365,L,299.8,309.4,1630.0,39.923270160402026,45.0,No failure,0,0,0,0,0,0
2187,10/10/2015 01:07,26,C,L49366,L,300.01088898344864,310.00894345378896,1528.4681279155573,42.9,55.0,No failure,0,0,0,0,0,0
2188,04/01/2016 11:07,26,C,M17047,M,300.0110483300317,310.00811143782124,1528.3881823366503,47.4,57.0,No failure,0,0,0,0,0,0
2189,06/01/2016 07:00,26,C,L49368,L,300.0109315225898,310.00872154034784,1528.4468101652596,44.1,60.0,No failure,0,0,0,0,0,0
2190,02/01/2016 22:01,26,B,H31603,H,300.0109704981646,310.0094115589824,1554.0,41.6,57.333333333333336,No failure,0,0,0,0,0,0
2191,27/04/2016 03:26,26,B,M17050,M,300.01065025432524,310.00816986850333,1471.0,44.3,57.333333333333336,No failure,0,0,0,0,0,0
2192,23/04/2016 20:11,26,C,L49371,L,300.01055989778985,310.0106629256,1528.6333261400418,33.6,70.0,No failure,0,0,0,0,0,0
2193,29/04/2016 14:12,26,A,L49372,L,299.6,309.0,1472.0,39.93080730649671,65.0,No failure,0,0,0,0,0,0
2194,24/04/2016 11:58,26,A,M17053,M,299.5,308.9,1448.0,39.932074942785455,70.0,No failure,0,0,0,0,0,0
2195,06/08/2016 17:52,26,A,M17054,M,299.6,308.9,1568.0,39.9261690579786,70.0,No failure,0,0,0,0,0,0
2196,03/08/2016 01:02,26,B,L49375,L,300.0108837797472,310.01193606352933,1613.0,30.8,70.0,No failure,0,0,0,0,0,0
2197,03/08/2016 04:31,26,A,M17056,M,299.7,308.9,1551.0,39.926741053055544,70.0,No failure,0,0,0,0,0,0
2198,17/11/2016 03:43,26,C,L49377,L,300.01111196727476,310.00777857865523,1528.3562229195911,49.2,85.0,No failure,0,0,0,0,0,0
2199,17/11/2016 01:06,26,A,M17058,M,299.7,308.9,1478.0,39.930193538239365,85.0,No failure,0,0,0,0,0,0
2200,18/11/2016 13:56,26,C,M17059,M,300.01142338420505,310.00615199777417,1528.1999111063544,58.0,90.0,No failure,0,0,0,0,0,0
2201,15/11/2016 14:30,26,A,L49380,L,299.8,309.1,1546.0,39.926944216980374,87.5,No failure,0,0,0,0,0,0
2202,25/02/2017 18:54,26,C,L49381,L,300.0106483905353,310.0102006480809,1528.5889101449645,36.1,95.0,No failure,0,0,0,0,0,0
2203,26/02/2017 17:16,26,A,M17062,M,299.9,309.2,1548.0,39.92671756338882,92.5,No failure,0,0,0,0,0,0
2204,24/02/2017 05:46,26,C,L49383,L,300.01046065470416,310.0111804450737,1528.6830537906933,30.8,100.0,No failure,0,0,0,0,0,0
2205,25/02/2017 03:12,26,C,M17064,M,300.0110022720552,310.008351779908,1528.4112759925267,46.1,102.0,No failure,0,0,0,0,0,0
2206,07/05/2017 12:50,26,B,L49385,L,300.0110734091889,310.0113320525718,1624.0,34.6,99.0,No failure,0,0,0,0,0,0
2207,02/05/2017 23:24,26,C,L49386,L,300.0112111507192,310.00726101519905,1528.3064700299715,52.0,107.0,No failure,0,0,0,0,0,0
2208,06/05/2017 15:22,26,B,L49387,L,300.01101087530947,310.0105006303671,1591.0,37.5,103.0,No failure,0,0,0,0,0,0
2209,10/08/2017 00:27,26,B,H31622,H,300.0104098105151,310.00816212759247,1435.0,42.6,104.5,No failure,0,0,0,0,0,0
2210,09/08/2017 08:45,26,A,L49389,L,299.8,309.3,1386.0,39.934709132270825,107.0,No failure,0,0,0,0,0,0
2211,11/08/2017 13:27,26,C,L49390,L,300.0112852251858,310.00687267217495,1528.2691714239184,54.1,118.0,No failure,0,0,0,0,0,0
2212,03/12/2017 06:32,26,A,M17071,M,299.6,309.0,1245.0,39.941541836275945,118.0,No failure,0,0,0,0,0,0
2213,02/12/2017 20:52,26,B,L49392,L,300.01051799979246,310.0090005869888,1475.0,40.0,118.0,No failure,0,0,0,0,0,0
2214,05/12/2017 17:33,26,A,L49393,L,299.7,309.1,1473.0,39.930627942128666,118.0,No failure,0,0,0,0,0,0
2215,04/12/2017 00:06,26,A,H31628,H,299.7,309.2,1355.0,39.93630692543193,118.0,No failure,0,0,0,0,0,0
2216,09/03/2018 09:03,26,B,H31629,H,300.01082303510606,310.00716308827873,1468.0,49.6,118.0,No failure,0,0,0,0,0,0
2217,09/03/2018 23:52,26,A,L49396,L,299.7,309.2,1645.0,39.9225947860003,118.0,No failure,0,0,0,0,0,0
2218,19/05/2018 22:23,26,B,L49397,L,300.010418816348,310.00502661887873,1347.0,55.3,118.0,No failure,0,0,0,0,0,0
2219,20/05/2018 09:24,26,C,L49398,L,300.0105563789545,310.0106812662808,1528.6351020456204,33.5,141.0,No failure,0,0,0,0,0,0
2220,10/08/2018 00:17,26,A,M17079,M,299.6,309.1,1435.0,39.93265741214651,141.0,No failure,0,0,0,0,0,0
2221,07/08/2018 14:28,26,A,M17080,M,299.6,309.0,1736.0,39.91832437698611,141.0,No failure,0,0,0,0,0,0
2222,01/12/2018 03:06,26,A,L49401,L,299.6,309.0,1372.0,39.935536538737104,141.0,No failure,0,0,0,0,0,0
2223,30/11/2018 01:42,26,A,L49402,L,299.7,309.0,1605.0,39.924287281564425,141.0,No failure,0,0,0,0,0,0
2224,28/11/2018 09:21,26,A,L49403,L,299.6,309.0,1413.0,39.93359749463943,141.0,No failure,0,0,0,0,0,0
2225,24/03/2019 11:07,26,C,M17084,M,300.0104997197409,310.0109770482432,1528.6635234182324,31.9,155.0,No failure,0,0,0,0,0,0
2226,23/03/2019 23:46,26,C,M17085,M,300.0111048848731,310.0078156338676,1528.3597632584901,49.0,158.0,No failure,0,0,0,0,0,0
2227,26/03/2019 12:55,26,A,M17086,M,299.6,308.9,1685.0,39.920636342784725,156.5,No failure,0,0,0,0,0,0
2228,26/03/2019 13:02,26,C,L49407,L,300.01009233999514,310.01310309380307,1528.867793859897,20.4,164.0,No failure,0,0,0,0,0,0
2229,12/07/2019 00:03,26,B,H31642,H,300.0109175367102,310.00926731854435,1542.0,41.8,159.0,No failure,0,0,0,0,0,0
2230,14/07/2019 22:29,26,A,L49409,L,299.4,308.7,1681.0,39.92109051766,161.0,No failure,0,0,0,0,0,0
2231,14/07/2019 08:07,26,A,L49410,L,299.5,308.7,1446.0,39.93197106763658,164.0,No failure,0,0,0,0,0,0
2232,15/07/2019 23:56,26,C,L49411,L,300.01136702319786,310.0064474718595,1528.228302651095,56.4,175.0,No failure,0,0,0,0,0,0
2233,14/07/2019 09:37,26,B,L49412,L,300.0111688650535,310.01251929278027,1672.0,30.5,175.0,No failure,0,0,0,0,0,0
2234,29/10/2019 18:18,26,B,L49413,L,300.01494427719985,310.0236005385919,2549.0,13.0,175.0,Power Failure,0,0,1,0,0,1
2235,31/10/2019 21:32,26,B,L49414,L,300.0106210002786,310.00906022718823,1492.0,40.5,175.0,No failure,0,0,0,0,0,0
2236,02/11/2019 17:39,26,A,M17095,M,299.4,308.6,1455.0,39.93167840746177,175.0,No failure,0,0,0,0,0,0
2237,19/02/2020 20:44,26,A,M17096,M,299.3,308.5,1422.0,39.93337139884999,175.0,No failure,0,0,0,0,0,0
2238,21/02/2020 01:23,26,B,L49417,L,300.0105324926229,310.006396760097,1403.0,50.6,175.0,No failure,0,0,0,0,0,0
2239,19/02/2020 05:40,26,C,L49418,L,300.01112622154005,310.00770455619534,1528.3490917638571,49.6,191.0,No failure,0,0,0,0,0,0
2240,21/02/2020 02:17,26,A,L49419,L,299.2,308.6,1381.0,39.935640537842005,191.0,No failure,0,0,0,0,0,0
2241,16/02/2020 22:43,26,C,L49420,L,300.010952635602,310.0086106386054,1528.4361593206916,44.7,195.0,No failure,0,0,0,0,0,0
2242,19/05/2020 18:59,26,A,L49421,L,299.2,308.4,1711.0,39.91983744620418,193.0,No failure,0,0,0,0,0,0
2243,20/05/2020 01:07,26,C,L49422,L,300.01039707710237,310.01151328224853,1528.7150384467207,29.0,199.0,No failure,0,0,0,0,0,0
2244,02/09/2020 18:48,26,B,L49423,L,300.0102910945523,310.00983552778933,1465.0,35.0,197.0,No failure,0,0,0,0,0,0
2245,02/09/2020 10:24,26,C,M17104,M,300.01069790770595,310.009941833366,1528.564045172413,37.5,203.0,Tool Wear Failure,1,0,0,0,0,1
2246,09/04/2014 06:37,27,B,M17105,M,300.01041425379026,310.0082444187526,1438.0,42.3,3.0,No failure,0,0,0,0,0,0
2247,10/04/2014 04:59,27,C,L49426,L,300.0110483300317,310.00811143782124,1528.3881823366503,47.4,3.0,No failure,0,0,0,0,0,0
2248,12/04/2014 19:15,27,A,M17107,M,299.2,308.4,1396.0,39.93473293182761,3.0,No failure,0,0,0,0,0,0
2249,08/07/2014 10:05,27,A,M17108,M,299.3,308.5,1304.0,39.93895115535532,3.0,No failure,0,0,0,0,0,0
2250,06/07/2014 03:20,27,C,L49429,L,300.0110164666792,310.0082778674042,1528.4041769591158,46.5,11.0,No failure,0,0,0,0,0,0
2251,20/10/2014 20:54,27,B,M17110,M,300.0104302674733,310.0066851969906,1396.0,48.7,7.0,No failure,0,0,0,0,0,0
2252,26/10/2014 15:09,27,C,H31665,H,300.0109066074461,310.00885098069216,1528.4592506821161,43.4,16.0,No failure,0,0,0,0,0,0
2253,21/10/2014 07:50,27,B,H31666,H,300.01049706570404,310.00826825723937,1451.0,42.8,13.5,No failure,0,0,0,0,0,0
2254,09/01/2015 21:06,27,C,L49433,L,300.0112852251858,310.00687267217495,1528.2691714239184,54.1,26.0,No failure,0,0,0,0,0,0
2255,13/01/2015 04:44,27,C,L49434,L,300.0110305122001,310.00820382295313,1528.3970710423498,46.9,28.0,No failure,0,0,0,0,0,0
2256,13/01/2015 05:18,27,A,L49435,L,299.1,308.3,1559.0,39.927158351013404,23.333333333333332,No failure,0,0,0,0,0,0
2257,12/01/2015 10:35,27,A,L49436,L,299.1,308.3,1489.0,39.93046797687852,27.0,No failure,0,0,0,0,0,0
2258,10/01/2015 03:15,27,A,L49437,L,299.1,308.3,1892.0,39.911410729696726,27.0,No failure,0,0,0,0,0,0
2259,03/04/2015 12:10,27,C,L49438,L,300.0115050331139,310.00572681944993,1528.159028566821,60.3,36.0,No failure,0,0,0,0,0,0
2260,03/04/2015 01:51,27,C,L49439,L,300.011221647584,310.00720548735853,1528.3011514910424,52.3,38.0,No failure,0,0,0,0,0,0
2261,07/04/2015 02:14,27,C,H31674,H,300.0106623913252,310.01012664761225,1528.5818111115536,36.5,40.0,No failure,0,0,0,0,0,0
2262,22/06/2015 09:21,27,C,M17121,M,300.0109704385233,310.008518209491,1528.4272683205404,45.2,45.0,No failure,0,0,0,0,0,0
2263,24/06/2015 02:00,27,A,L49442,L,299.1,308.3,1533.0,39.92838712708834,39.75,No failure,0,0,0,0,0,0
2264,19/06/2015 07:43,27,C,M17123,M,300.01089247246335,310.00892491518715,1528.4663474210754,43.0,50.0,No failure,0,0,0,0,0,0
2265,22/06/2015 05:40,27,A,M17124,M,299.2,308.4,1415.0,39.93383524229521,45.0,No failure,0,0,0,0,0,0
2266,25/08/2015 03:23,27,B,M17125,M,300.0101879449629,310.0056326970113,1330.0,51.2,47.5,No failure,0,0,0,0,0,0
2267,26/08/2015 07:56,27,C,L49446,L,300.01151576854386,310.00567069784637,1528.1536916722787,60.6,59.0,No failure,0,0,0,0,0,0
2268,25/08/2015 10:09,27,B,L49447,L,300.0104309831686,310.005768558793,1370.0,52.4,54.5,No failure,0,0,0,0,0,0
2269,27/08/2015 01:50,27,A,L49448,L,299.2,308.5,1438.0,39.93284632112847,59.0,No failure,0,0,0,0,0,0
2270,21/08/2015 17:12,27,B,L49449,L,300.01000144668825,310.0060438449347,1314.0,48.2,59.0,No failure,0,0,0,0,0,0
2271,08/11/2015 16:49,27,A,L49450,L,299.3,308.6,1437.0,39.93276178311948,59.0,No failure,0,0,0,0,0,0
2272,11/11/2015 02:08,27,B,L49451,L,300.0117599399338,310.01466590013456,1821.0,26.1,59.0,No failure,0,0,0,0,0,0
2273,04/03/2016 13:45,27,A,M17132,M,299.3,308.6,1448.0,39.932241415726914,59.0,No failure,0,0,0,0,0,0
2274,02/03/2016 06:10,27,C,L49453,L,300.0105279897064,310.0108291792532,1528.6493069957974,32.7,74.0,No failure,0,0,0,0,0,0
2275,18/06/2016 16:27,27,C,L49454,L,300.01056341662525,310.01064425505086,1528.6315341733016,33.7,76.0,No failure,0,0,0,0,0,0
2276,20/06/2016 01:24,27,B,L49455,L,300.01106322544075,310.0107183434844,1605.0,37.0,75.0,No failure,0,0,0,0,0,0
2277,23/06/2016 09:37,27,C,L49456,L,300.0112889825863,310.0068541995468,1528.2673955183398,54.2,80.0,No failure,0,0,0,0,0,0
2278,22/06/2016 16:52,27,C,H31691,H,300.01094204927523,310.008666078481,1528.4414847429755,44.4,82.0,No failure,0,0,0,0,0,0
2279,19/06/2016 01:01,27,A,M17138,M,299.3,308.7,1459.0,39.93181984128619,79.33333333333333,No failure,0,0,0,0,0,0
2280,17/09/2016 20:10,27,B,L49459,L,300.01073326007315,310.0096328566692,1525.0,39.0,81.0,No failure,0,0,0,0,0,0
2281,20/09/2016 18:27,27,A,L49460,L,299.4,308.8,1390.0,39.9349503506953,81.0,No failure,0,0,0,0,0,0
2282,18/09/2016 12:31,27,C,L49461,L,300.0107474397869,310.0096829526774,1528.5391733165065,38.9,94.0,No failure,0,0,0,0,0,0
2283,17/09/2016 01:49,27,A,L49462,L,299.4,308.7,1459.0,39.93158841538768,94.0,No failure,0,0,0,0,0,0
2284,12/12/2016 14:39,27,B,L49463,L,300.01047028677044,310.00616114612336,1387.0,51.1,94.0,No failure,0,0,0,0,0,0
2285,12/12/2016 04:41,27,A,L49464,L,299.2,308.5,1378.0,39.93568268289047,94.0,No failure,0,0,0,0,0,0
2286,17/02/2017 03:12,27,A,L49465,L,299.4,308.7,1381.0,39.935277718557096,94.0,No failure,0,0,0,0,0,0
2287,30/04/2017 13:41,27,B,M17146,M,300.01031223738516,310.0035467414528,1289.0,60.5,94.0,No failure,0,0,0,0,0,0
2288,29/04/2017 22:41,27,A,L49467,L,299.4,308.6,1746.0,39.917917801224405,94.0,No failure,0,0,0,0,0,0
2289,09/08/2017 07:56,27,C,M17148,M,300.0107544774576,310.00964591945626,1528.5356260942526,39.1,109.0,No failure,0,0,0,0,0,0
2290,06/08/2017 23:04,27,A,L49469,L,299.4,308.7,1504.0,39.92946052428606,109.0,No failure,0,0,0,0,0,0
2291,07/08/2017 21:38,27,A,M17150,M,299.5,308.7,1321.0,39.93788302628866,109.0,No failure,0,0,0,0,0,0
2292,08/10/2017 10:07,27,B,M17151,M,300.0119020949187,310.01620937618014,1886.0,20.9,109.0,No failure,0,0,0,0,0,0
2293,10/10/2017 15:57,27,A,L49472,L,299.6,308.9,1422.0,39.933072788785985,109.0,No failure,0,0,0,0,0,0
2294,07/10/2017 22:10,27,B,L49473,L,300.01068337014453,310.00971756686397,1520.0,38.3,109.0,No failure,0,0,0,0,0,0
2295,05/01/2018 04:00,27,A,L49474,L,299.4,308.8,1627.0,39.92374385835122,109.0,No failure,0,0,0,0,0,0
2296,05/05/2018 20:29,27,B,L49475,L,300.01060428581064,310.0098492503131,1512.0,37.2,109.0,No failure,0,0,0,0,0,0
2297,04/05/2018 04:12,27,B,L49476,L,300.0110045384237,310.0091992776974,1553.0,42.7,109.0,No failure,0,0,0,0,0,0
2298,30/04/2018 12:41,27,B,L49477,L,300.01166054774495,310.0145145565312,1802.0,26.0,109.0,No failure,0,0,0,0,0,0
2299,30/04/2018 12:40,27,C,L49478,L,300.0107012923484,310.0099231848081,1528.5622692668344,37.6,132.0,No failure,0,0,0,0,0,0
2300,07/08/2018 12:21,27,B,L49479,L,300.0111836560903,310.00450740608073,1446.0,62.9,132.0,Power Failure,0,0,1,0,0,1
2301,24/10/2018 22:17,27,C,L49480,L,300.011158010341,310.0075382145772,1528.3331269692633,50.5,136.0,No failure,0,0,0,0,0,0
2302,21/10/2018 16:17,27,B,M17161,M,300.01092212908856,310.0107887813748,1586.0,35.7,134.0,No failure,0,0,0,0,0,0
2303,23/10/2018 07:39,27,B,L49482,L,300.01071147609656,310.00939543941524,1515.0,39.8,134.0,No failure,0,0,0,0,0,0
2304,20/01/2019 02:03,27,C,L49483,L,300.01126769065024,310.0069652112454,1528.2780463629078,53.6,143.0,No failure,0,0,0,0,0,0
2305,15/01/2019 00:37,27,A,L49484,L,299.1,308.5,1455.0,39.93227339638134,139.5,No failure,0,0,0,0,0,0
2306,20/01/2019 11:36,27,C,H31719,H,300.0110518041361,310.00809285523695,1528.3864110199752,47.5,147.0,No failure,0,0,0,0,0,0
2307,17/01/2019 22:08,27,C,L49486,L,300.0114163167137,310.0061885911709,1528.2034445618983,57.8,152.0,No failure,0,0,0,0,0,0
2308,15/04/2019 09:57,27,A,H31721,H,299.0,308.5,1623.0,39.924561844159605,147.33333333333334,No failure,0,0,0,0,0,0
2309,12/04/2019 22:15,27,C,L49488,L,300.01133496601125,310.00661379148636,1528.244313334722,55.5,159.0,No failure,0,0,0,0,0,0
2310,11/04/2019 12:52,27,B,L49489,L,300.01089502212795,310.01180743686035,1611.0,31.4,152.66666666666666,No failure,0,0,0,0,0,0
2311,12/04/2019 09:00,27,C,M17170,M,300.0110518041361,310.00809285523695,1528.3864110199752,47.5,163.0,No failure,0,0,0,0,0,0
2312,30/07/2019 21:46,27,A,M17171,M,299.1,308.6,1491.0,39.93067114080334,161.0,No failure,0,0,0,0,0,0
2313,30/07/2019 15:05,27,B,M17172,M,300.01021345651935,310.00939904597595,1441.0,36.2,161.0,No failure,0,0,0,0,0,0
2314,31/10/2019 04:11,27,B,M17173,M,300.0112961991809,310.013714603768,1725.0,26.6,163.0,No failure,0,0,0,0,0,0
2315,30/10/2019 05:38,27,B,L49494,L,300.01023691045174,310.0067120702663,1368.0,47.2,163.0,No failure,0,0,0,0,0,0
2316,14/01/2020 10:49,27,C,L49495,L,300.01071198304743,310.00986781090614,1528.5569415500986,37.9,177.0,No failure,0,0,0,0,0,0
2317,12/01/2020 23:44,27,B,L49496,L,300.0108255400397,310.0097479807267,1542.0,39.2,177.0,No failure,0,0,0,0,0,0
2318,11/01/2020 04:52,27,C,L49497,L,300.0104713304928,310.01112487325076,1528.6777237795059,31.1,181.0,No failure,0,0,0,0,0,0
2319,10/01/2020 12:57,27,B,L49498,L,300.0105706630404,310.00626666001597,1405.0,51.4,179.0,No failure,0,0,0,0,0,0
2320,06/05/2020 01:28,27,C,M17179,M,300.0105563789545,310.0106812662808,1528.6351020456204,33.5,185.0,No failure,0,0,0,0,0,0
2321,04/05/2020 14:32,27,A,H31734,H,299.2,308.8,1440.0,39.933049237141255,183.0,No failure,0,0,0,0,0,0
2322,05/05/2020 05:51,27,B,M17181,M,300.0101538897935,310.0052492580302,1314.0,52.5,183.0,No failure,0,0,0,0,0,0
2323,30/08/2020 08:27,27,C,L49502,L,300.0108535714401,310.0091283340089,1528.4858846768911,41.9,196.0,No failure,0,0,0,0,0,0
2324,26/12/2020 03:33,27,C,M17183,M,300.011034150318,310.0081853943074,1528.3952859589647,47.0,198.0,No failure,0,0,0,0,0,0
2325,27/12/2020 09:45,27,C,L49504,L,300.0104289851858,310.0113471165602,1528.699046118707,29.9,201.0,No failure,0,0,0,0,0,0
2326,28/12/2020 07:16,27,A,L49505,L,299.3,308.8,1603.0,39.92511053550387,198.33333333333337,No failure,0,0,0,0,0,0
2327,25/12/2020 22:01,27,B,M17186,M,300.0110242349556,310.00677861571,1487.0,52.6,198.33333333333337,No failure,0,0,0,0,0,0
2328,19/03/2021 12:51,27,B,M17187,M,300.01060698457843,310.00660426928636,1420.0,50.3,199.5,No failure,0,0,0,0,0,0
2329,20/03/2021 11:50,27,A,L49508,L,299.3,308.7,1579.0,39.92614538237784,201.0,No failure,0,0,0,0,0,0
2330,18/03/2021 03:28,27,A,L49509,L,299.3,308.7,1484.0,39.93063785861066,201.0,No failure,0,0,0,0,0,0
2331,04/06/2021 10:16,27,C,M17190,M,300.0111155606617,310.0077601280183,1528.3544240694962,49.3,215.0,No failure,0,0,0,0,0,0
2332,04/06/2021 11:38,27,C,L49511,L,300.01126769065024,310.0069652112454,1528.2780463629078,53.6,218.0,Overstrain Failure,0,0,0,1,0,1
2333,05/06/2021 21:00,27,C,L49512,L,300.0111544318643,310.00755677517026,1528.3348982859386,50.4,220.0,Overstrain Failure,0,0,0,1,0,1
2334,08/06/2021 19:15,27,B,L49513,L,300.0105519356793,310.0077708597356,1445.0,45.2,217.66666666666663,No failure,0,0,0,0,0,0
2335,17/08/2021 22:27,27,C,L49514,L,300.0109101710124,310.0088324640816,1528.457472482086,43.5,224.0,No failure,0,0,0,0,0,0
2336,22/04/2014 16:34,28,A,L49515,L,299.2,308.4,1509.0,39.92938993132987,10.0,No failure,0,0,0,0,0,0
2337,19/04/2014 19:22,28,A,L49516,L,299.2,308.4,1434.0,39.932936065290505,10.0,No failure,0,0,0,0,0,0
2338,20/04/2014 19:56,28,A,L49517,L,299.2,308.4,1877.0,39.911988116860755,10.0,No failure,0,0,0,0,0,0
2339,21/04/2014 20:48,28,A,L49518,L,299.3,308.3,1651.0,39.922344084939915,10.0,No failure,0,0,0,0,0,0
2340,29/06/2014 10:43,28,A,L49519,L,299.2,308.2,1466.0,39.931225224234694,10.0,No failure,0,0,0,0,0,0
2341,30/06/2014 21:39,28,C,L49520,L,300.01081116649186,310.00935013749387,1528.5072070160923,40.7,10.0,No failure,0,0,0,0,0,0
2342,04/07/2014 19:41,28,A,L49521,L,299.1,308.2,1409.0,39.93415083433463,10.0,No failure,0,0,0,0,0,0
2343,26/10/2014 05:11,28,C,M17202,M,300.01036841946853,310.0116611732297,1528.729259458059,28.2,14.0,No failure,0,0,0,0,0,0
2344,19/02/2015 10:27,28,A,L49523,L,299.1,308.3,1305.0,39.93916956587121,12.0,No failure,0,0,0,0,0,0
2345,15/02/2015 17:55,28,A,M17204,M,299.2,308.3,1755.0,39.91765848522029,12.0,No failure,0,0,0,0,0,0
