UDI,Date,System,Control,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Diagnostic,TWF,HDF,PWF,OSF,RNF,Machine failure
3188,23/02/2021 16:58,37,C,M18047,M,300.0061226310759,310.00500775596515,1535.624422150162,27.8,208.0,No failure,0,0,0,0,0,0
3189,07/06/2021 06:45,37,A,M18048,M,300.1,309.2,1438.0,40.13991446504508,208.0,No failure,0,0,0,0,0,0
3190,05/06/2021 03:40,37,A,L50369,L,300.1,309.1,1551.0,40.136268543441425,208.0,No failure,0,0,0,0,0,0
3191,03/06/2021 11:08,37,A,L50370,L,300.1,309.2,1599.0,40.134737270294245,208.0,No failure,0,0,0,0,0,0
3192,08/06/2021 12:05,37,C,M18051,M,300.00660763591037,310.00437367088267,1535.9032780606663,33.7,218.0,No failure,0,0,0,0,0,0
3193,04/06/2021 00:27,37,A,M18052,M,300.1,309.2,1418.0,40.1405576192638,218.0,No failure,0,0,0,0,0,0
3194,16/03/2014 00:19,38,A,L50373,L,300.0,309.1,1401.0,40.14081449101315,4.0,No failure,0,0,0,0,0,0
3195,21/06/2014 20:40,38,B,L50374,L,300.007352546504,310.0019799843549,1454.0,51.7,4.0,No failure,0,0,0,0,0,0
3196,22/06/2014 05:51,38,C,M18055,M,300.00650074877524,310.00451340980453,1535.8418417862213,32.4,4.0,No failure,0,0,0,0,0,0
3197,20/06/2014 16:49,38,B,L50376,L,300.00672965250936,310.00340159118724,1489.0,40.3,4.0,No failure,0,0,0,0,0,0
3198,24/06/2014 01:11,38,A,L50377,L,300.0,309.1,1465.0,40.13875728880042,4.0,No failure,0,0,0,0,0,0
3199,12/10/2014 01:03,38,B,M18058,M,300.00694039494215,310.00267539150497,1463.0,45.7,4.0,No failure,0,0,0,0,0,0
3200,13/10/2014 16:36,38,A,H32613,H,300.1,309.1,1560.0,40.13597932771604,4.0,No failure,0,0,0,0,0,0
3201,12/10/2014 11:07,38,B,M18060,M,300.00675289659716,310.00276474463925,1454.0,44.4,4.0,No failure,0,0,0,0,0,0
3202,15/10/2014 23:04,38,C,L50381,L,300.0077005538952,310.00294406456686,1536.531936601873,47.0,22.0,No failure,0,0,0,0,0,0
3203,14/10/2014 07:49,38,A,L50382,L,300.2,309.2,1430.0,40.14044993366869,22.0,No failure,0,0,0,0,0,0
3204,14/12/2014 15:27,38,A,M18063,M,300.1,309.1,1533.0,40.13684815863296,22.0,No failure,0,0,0,0,0,0
3205,25/02/2015 22:36,38,B,L50384,L,300.0071588061405,310.0013666102638,1404.0,54.8,22.0,No failure,0,0,0,0,0,0
3206,24/02/2015 16:28,38,C,M18065,M,300.00699383850974,310.00386854185666,1536.125427812829,38.4,31.0,No failure,0,0,0,0,0,0
3207,26/02/2015 11:23,38,C,M18066,M,300.0065501796166,310.0044489756091,1535.87018733336,33.0,34.0,No failure,0,0,0,0,0,0
3208,23/02/2015 21:45,38,C,M18067,M,300.00640212488355,310.00464236586095,1535.785105499752,31.2,37.0,No failure,0,0,0,0,0,0
3209,19/05/2015 07:52,38,A,M18068,M,300.2,309.1,1406.0,40.141208815956645,37.0,No failure,0,0,0,0,0,0
3210,16/05/2015 06:26,38,C,L50389,L,300.0064185324749,310.0046208001302,1535.7945556892498,31.4,43.0,No failure,0,0,0,0,0,0
3211,18/05/2015 21:29,38,C,M18070,M,300.0077498361171,310.0028796303714,1536.560277127657,47.6,45.0,No failure,0,0,0,0,0,0
3212,19/05/2015 18:45,38,A,L50391,L,300.3,309.2,1462.0,40.13969700490054,45.0,No failure,0,0,0,0,0,0
3213,11/08/2015 20:23,38,A,L50392,L,300.3,309.2,1649.0,40.133683740999686,45.0,No failure,0,0,0,0,0,0
3214,12/08/2015 11:45,38,C,L50393,L,300.00622128469155,310.004879150571,1535.6811132444393,29.0,52.0,No failure,0,0,0,0,0,0
3215,15/08/2015 15:21,38,A,H32628,H,300.4,309.3,1396.0,40.14210922489968,52.0,No failure,0,0,0,0,0,0
3216,13/08/2015 10:07,38,B,M18075,M,300.01094479840464,310.00984807902637,2179.0,16.3,52.0,No failure,0,0,0,0,0,0
3217,10/11/2015 04:40,38,B,L50396,L,300.007156339057,310.00568563000087,1653.0,27.6,52.0,No failure,0,0,0,0,0,0
3218,12/11/2015 03:32,38,B,L50397,L,300.0099826952925,310.0084368824806,2025.0,21.4,52.0,No failure,0,0,0,0,0,0
3219,11/11/2015 18:14,38,C,L50398,L,300.0082425988888,310.00223434601213,1536.8438782183287,53.6,66.0,No failure,0,0,0,0,0,0
3220,09/11/2015 14:06,38,A,M18079,M,300.6,309.6,1503.0,40.13925936897084,66.0,No failure,0,0,0,0,0,0
3221,11/11/2015 10:35,38,A,M18080,M,300.7,309.6,1525.0,40.138829409948265,66.0,No failure,0,0,0,0,0,0
3222,15/01/2016 10:26,38,B,L50401,L,300.0068610915838,310.0020857747839,1423.0,49.1,66.0,No failure,0,0,0,0,0,0
3223,12/01/2016 20:58,38,C,M18082,M,300.0075115693553,310.00319139106193,1536.4232292945208,44.7,76.0,No failure,0,0,0,0,0,0
3224,14/01/2016 13:20,38,B,H32637,H,300.0064711140495,310.0038436448342,1495.0,36.5,76.0,No failure,0,0,0,0,0,0
3225,05/05/2016 15:27,38,B,M18084,M,300.00680509176107,310.0044812803724,1557.0,33.8,76.0,No failure,0,0,0,0,0,0
3226,14/07/2016 10:51,38,C,L50405,L,300.0071828230497,310.00362130302716,1536.234140141536,40.7,87.0,No failure,0,0,0,0,0,0
3227,15/07/2016 08:42,38,C,L50406,L,300.0076184564905,310.0030516083073,1536.4846505049015,46.0,89.0,No failure,0,0,0,0,0,0
3228,16/07/2016 13:09,38,A,M18087,M,300.5,309.3,1589.0,40.13618026771352,89.0,No failure,0,0,0,0,0,0
3229,25/09/2016 19:37,38,A,L50408,L,300.5,309.3,1475.0,40.139846748109264,89.0,No failure,0,0,0,0,0,0
3230,26/09/2016 20:57,38,B,L50409,L,300.00654649385336,310.0028264173692,1442.0,43.2,89.0,No failure,0,0,0,0,0,0
3231,08/12/2016 19:24,38,B,L50410,L,300.0069770445077,310.004239235728,1556.0,36.0,89.0,No failure,0,0,0,0,0,0
3232,10/02/2017 19:24,38,A,L50411,L,300.7,309.3,1425.0,40.14200909435601,89.0,No failure,0,0,0,0,0,0
3233,15/02/2017 02:18,38,C,L50412,L,300.00698563471406,310.00387928088924,1536.1206976967255,38.3,102.0,No failure,0,0,0,0,0,0
3234,14/02/2017 06:45,38,A,H32647,H,300.8,309.4,1474.0,40.14072236812771,102.0,No failure,0,0,0,0,0,0
3235,22/05/2017 00:26,38,A,L50414,L,300.8,309.4,1489.0,40.14024072489371,102.0,No failure,0,0,0,0,0,0
3236,18/05/2017 13:17,38,B,L50415,L,300.0091998867296,310.0080909541334,1946.0,20.5,102.0,No failure,0,0,0,0,0,0
3237,20/05/2017 02:27,38,A,M18096,M,300.8,309.4,1342.0,40.144968167779794,102.0,Heat Dissipation Failure,0,1,0,0,0,1
3238,17/05/2017 23:32,38,B,M18097,M,300.0080322725906,310.0063603919088,1758.0,26.8,102.0,No failure,0,0,0,0,0,0
3239,22/05/2017 16:58,38,A,M18098,M,300.9,309.4,1724.0,40.13296071909419,102.0,No failure,0,0,0,0,0,0
3240,07/08/2017 23:41,38,A,L50419,L,301.0,309.5,1430.0,40.14270374129868,102.0,No failure,0,0,0,0,0,0
3241,03/08/2017 10:31,38,A,L50420,L,300.9,309.5,1612.0,40.13657440116954,102.0,No failure,0,0,0,0,0,0
3242,12/10/2017 09:05,38,C,H32655,H,300.0074048308396,310.003331086151,1536.3617679133026,43.4,126.0,No failure,0,0,0,0,0,0
3243,06/02/2018 00:11,38,C,L50422,L,300.00732258481537,310.00343862989143,1536.3144993910723,42.4,131.0,No failure,0,0,0,0,0,0
3244,02/02/2018 19:26,38,C,L50423,L,300.00614724246304,310.0049754073691,1535.6385723276353,28.1,133.0,No failure,0,0,0,0,0,0
3245,06/02/2018 17:31,38,A,M18104,M,301.0,309.6,1397.0,40.14377816013643,133.0,No failure,0,0,0,0,0,0
3246,03/02/2018 23:34,38,A,M18105,M,301.0,309.6,1588.0,40.13763531143603,133.0,No failure,0,0,0,0,0,0
3247,03/02/2018 19:28,38,C,L50426,L,300.00728965073705,310.003481542189,1536.2955914800448,42.0,141.0,No failure,0,0,0,0,0,0
3248,05/05/2018 17:24,38,A,M18107,M,301.0,309.8,1594.0,40.137467289877016,141.0,No failure,0,0,0,0,0,0
3249,03/05/2018 12:15,38,C,M18108,M,300.00706785101437,310.00377178098154,1536.1679662189556,39.3,146.0,No failure,0,0,0,0,0,0
3250,04/05/2018 05:12,38,B,L50429,L,300.0066504680466,310.00357446769533,1493.0,38.9,146.0,No failure,0,0,0,0,0,0
3251,06/05/2018 10:32,38,A,H32664,H,301.2,309.8,1709.0,40.13432397068236,146.0,No failure,0,0,0,0,0,0
3252,03/05/2018 09:51,38,A,L50431,L,301.1,309.6,1501.0,40.14071039145629,146.0,No failure,0,0,0,0,0,0
3253,01/08/2018 09:26,38,B,L50432,L,300.007553688118,310.005425876911,1668.0,30.8,146.0,No failure,0,0,0,0,0,0
3254,31/07/2018 23:03,38,A,L50433,L,301.1,309.6,1502.0,40.14067829119159,146.0,No failure,0,0,0,0,0,0
3255,01/08/2018 05:08,38,B,M18114,M,300.00641463864434,310.0003294827139,1288.0,58.4,146.0,No failure,0,0,0,0,0,0
3256,02/08/2018 18:19,38,A,L50435,L,301.0,309.7,1491.0,40.14076686285469,146.0,No failure,0,0,0,0,0,0
3257,31/07/2018 19:34,38,C,L50436,L,300.00709246240143,310.00373952005106,1536.1821490352343,39.6,167.0,No failure,0,0,0,0,0,0
3258,22/10/2018 15:02,38,C,L50437,L,300.00545711301237,310.00587853809213,1535.2415438562173,19.7,169.0,No failure,0,0,0,0,0,0
3259,23/10/2018 18:12,38,C,L50438,L,300.0065418272015,310.00445967080884,1535.8654471745472,32.9,171.0,No failure,0,0,0,0,0,0
3260,23/10/2018 18:30,38,A,M18119,M,301.2,310.0,1625.0,40.13704880269524,171.0,No failure,0,0,0,0,0,0
3261,23/10/2018 07:13,38,C,M18120,M,300.0053010625508,310.0060826235438,1535.1517218637964,17.8,176.0,No failure,0,0,0,0,0,0
3262,12/01/2019 13:51,38,B,H32675,H,300.0065010162903,310.00335398878167,1469.0,39.7,176.0,No failure,0,0,0,0,0,0
3263,10/01/2019 13:09,38,C,L50442,L,300.0068212912852,310.00409419303907,1536.0261656736197,36.3,184.0,No failure,0,0,0,0,0,0
3264,08/01/2019 17:18,38,A,L50443,L,301.3,310.0,1344.0,40.14636282331455,184.0,No failure,0,0,0,0,0,0
3265,22/04/2019 11:15,38,C,H32678,H,300.00746225740943,310.0032558910066,1536.394861151286,44.1,188.0,No failure,0,0,0,0,0,0
3266,27/04/2019 03:51,38,C,L50445,L,300.0082425988888,310.00223434601213,1536.8438782183287,53.6,193.0,No failure,0,0,0,0,0,0
3267,10/08/2019 05:23,38,C,L50446,L,300.00850577427667,310.001890543555,1536.9951615919676,56.8,195.0,Overstrain Failure,0,0,0,1,0,1
3268,10/08/2019 16:46,38,B,L50447,L,300.00737525556167,310.00361439936336,1550.0,41.5,195.0,No failure,0,0,0,0,0,0
3269,08/08/2019 01:01,38,B,M18128,M,300.0068470024564,310.00387204847954,1525.0,37.8,195.0,No failure,0,0,0,0,0,0
3270,12/08/2019 16:14,38,A,M18129,M,301.3,310.0,1696.0,40.13504201391339,195.0,No failure,0,0,0,0,0,0
3271,09/11/2019 09:49,38,B,L50450,L,300.0092260437593,310.0079005883437,1937.0,21.8,195.0,No failure,0,0,0,0,0,0
3272,09/11/2019 22:11,38,C,M18131,M,300.00647601849255,310.0045457145678,1535.827646416556,32.1,207.0,No failure,0,0,0,0,0,0
3273,10/11/2019 19:49,38,B,M18132,M,300.00688148217745,310.00500569582425,1593.0,30.8,207.0,No failure,0,0,0,0,0,0
3274,10/11/2019 04:10,38,B,M18133,M,300.00705768544145,310.0042896434319,1565.0,36.0,207.0,No failure,0,0,0,0,0,0
3275,22/04/2014 20:45,39,B,L50454,L,300.0075764268995,310.0053444794273,1665.0,31.4,11.0,No failure,0,0,0,0,0,0
3276,25/04/2014 23:53,39,A,H32689,H,301.3,310.0,1532.0,40.14031690209452,11.0,No failure,0,0,0,0,0,0
3277,26/04/2014 14:17,39,A,L50456,L,301.3,310.0,1438.0,40.143339758256815,11.0,No failure,0,0,0,0,0,0
3278,07/07/2014 20:28,39,A,L50457,L,301.3,310.1,1531.0,40.14036146645331,11.0,No failure,0,0,0,0,0,0
3279,07/07/2014 14:18,39,C,L50458,L,300.0071910862931,310.0036105420782,1536.2388752789943,40.8,11.0,No failure,0,0,0,0,0,0
3280,18/10/2014 01:57,39,A,L50459,L,301.2,309.9,1382.0,40.144851255969776,11.0,No failure,0,0,0,0,0,0
3281,13/10/2014 07:18,39,C,M18140,M,300.00801295205724,310.0025355210848,1536.7115504585865,50.8,15.0,No failure,0,0,0,0,0,0
3282,16/10/2014 22:28,39,C,M18141,M,300.0075855818599,310.003094586354,1536.46576518997,45.6,18.0,No failure,0,0,0,0,0,0
3283,16/10/2014 17:11,39,A,L50462,L,301.2,309.9,1515.0,40.14057447016197,18.0,No failure,0,0,0,0,0,0
3284,13/10/2014 02:45,39,A,L50463,L,301.2,309.9,1449.0,40.14269733517211,18.0,No failure,0,0,0,0,0,0
3285,10/02/2015 14:23,39,C,H32698,H,300.00800445102254,310.0025464135321,1536.7068102997737,50.7,25.0,No failure,0,0,0,0,0,0
3286,10/02/2015 17:33,39,A,L50465,L,301.2,309.9,1687.0,40.13504284949512,25.0,No failure,0,0,0,0,0,0
3287,11/02/2015 19:34,39,A,L50466,L,301.2,310.0,1618.0,40.137274270498004,25.0,No failure,0,0,0,0,0,0
3288,09/02/2015 04:28,39,B,M18147,M,300.006715563382,310.00461597852376,1558.0,32.6,25.0,No failure,0,0,0,0,0,0
3289,10/02/2015 06:21,39,A,L50468,L,301.3,310.1,1662.0,40.13614804559316,25.0,No failure,0,0,0,0,0,0
3290,25/04/2015 17:57,39,C,M18149,M,300.0084894855809,310.0019118901218,1536.9856812743417,56.6,39.0,No failure,0,0,0,0,0,0
3291,24/04/2015 02:55,39,C,L50470,L,300.0073143810197,310.00344928125844,1536.3097617429369,42.3,42.0,No failure,0,0,0,0,0,0
3292,22/04/2015 20:14,39,C,M18151,M,300.0075772591686,310.0031053692194,1536.461032563189,45.5,44.0,No failure,0,0,0,0,0,0
3293,23/04/2015 02:54,39,A,L50472,L,301.3,310.3,1400.0,40.144598144338204,44.0,No failure,0,0,0,0,0,0
3294,25/04/2015 00:39,39,B,M18153,M,300.0067127693356,310.001135304652,1357.0,54.5,44.0,No failure,0,0,0,0,0,0
3295,23/08/2015 14:48,39,A,L50474,L,301.1,310.2,1657.0,40.135766463271004,44.0,No failure,0,0,0,0,0,0
3296,25/08/2015 05:23,39,B,L50475,L,300.00704710373395,310.00310756085867,1496.0,43.4,44.0,No failure,0,0,0,0,0,0
3297,25/08/2015 13:40,39,A,M18156,M,301.2,310.3,1379.0,40.1449964382949,44.0,No failure,0,0,0,0,0,0
3298,20/08/2015 02:23,39,C,L50477,L,300.00701030554893,310.0038470637915,1536.1348830236814,38.6,59.0,No failure,0,0,0,0,0,0
3299,10/12/2015 12:36,39,C,L50478,L,300.0069692271227,310.00390078087077,1536.1112525285823,38.1,61.0,No failure,0,0,0,0,0,0
3300,12/12/2015 11:37,39,B,L50479,L,300.006293900173,310.0022556487461,1390.0,45.8,61.0,No failure,0,0,0,0,0,0
3301,09/12/2015 09:33,39,B,H32714,H,300.0070128023563,310.0038803767089,1538.0,38.4,61.0,No failure,0,0,0,0,0,0
3302,09/12/2015 15:20,39,A,L50481,L,301.3,310.5,1365.0,40.14574828776999,61.0,No failure,0,0,0,0,0,0
3303,09/12/2015 15:37,39,A,L50482,L,301.3,310.5,1503.0,40.14131054803195,61.0,No failure,0,0,0,0,0,0
3304,10/03/2016 15:42,39,B,L50483,L,300.0066309097221,310.00181493199915,1390.0,49.9,61.0,No failure,0,0,0,0,0,0
3305,28/05/2016 13:29,39,B,L50484,L,300.0072450946148,310.0028659545422,1497.0,45.7,61.0,No failure,0,0,0,0,0,0
3306,25/05/2016 00:13,39,B,M18165,M,300.00817616597806,310.00303488609944,1577.0,48.3,61.0,No failure,0,0,0,0,0,0
3307,16/09/2016 04:09,39,B,L50486,L,300.0073688946476,310.00157727063333,1432.0,54.3,61.0,No failure,0,0,0,0,0,0
3308,10/09/2016 20:20,39,A,M18167,M,301.4,310.5,1563.0,40.13965818516613,61.0,No failure,0,0,0,0,0,0
3309,12/09/2016 20:00,39,A,L50488,L,301.4,310.4,1433.0,40.14382690240386,61.0,No failure,0,0,0,0,0,0
3310,29/11/2016 16:14,39,C,L50489,L,300.0079552876962,310.00261086964395,1536.6784396458618,50.1,88.0,No failure,0,0,0,0,0,0
3311,30/11/2016 11:57,39,B,L50490,L,300.00597335766304,310.00191224078407,1346.0,46.7,88.0,No failure,0,0,0,0,0,0
3312,03/12/2016 04:27,39,A,L50491,L,301.3,310.4,1459.0,40.14271348975217,88.0,No failure,0,0,0,0,0,0
3313,08/03/2017 17:34,39,C,L50492,L,300.00621308089586,310.0048897581052,1535.676393171045,28.9,94.0,No failure,0,0,0,0,0,0
3314,05/03/2017 05:58,39,C,L50493,L,300.00645964062505,310.00456714880016,1535.8181761416395,31.9,96.0,No failure,0,0,0,0,0,0
3315,08/03/2017 20:14,39,C,L50494,L,300.0074129751875,310.0033203690348,1536.3664930080513,43.5,98.0,No failure,0,0,0,0,0,0
3316,27/05/2017 22:03,39,A,M18175,M,301.5,310.6,1492.0,40.14223135909549,98.0,No failure,0,0,0,0,0,0
3317,24/05/2017 11:16,39,A,M18176,M,301.4,310.5,1217.0,40.15078520923834,98.0,No failure,0,0,0,0,0,0
3318,24/05/2017 16:17,39,B,L50497,L,300.0070944836265,310.005472164333,1636.0,28.7,98.0,No failure,0,0,0,0,0,0
3319,02/08/2017 05:54,39,A,L50498,L,301.4,310.4,1436.0,40.14373018381892,98.0,No failure,0,0,0,0,0,0
3320,31/07/2017 11:54,39,B,L50499,L,300.0077257300363,310.0055649145082,1689.0,30.6,98.0,No failure,0,0,0,0,0,0
3321,04/08/2017 16:19,39,A,L50500,L,301.5,310.5,2289.0,40.1165906982101,98.0,No failure,0,0,0,0,0,0
3322,30/09/2017 14:00,39,C,L50501,L,300.0072075533323,310.00358902018024,1536.2483204471373,41.0,114.0,No failure,0,0,0,0,0,0
3323,04/10/2017 15:54,39,A,L50502,L,301.5,310.5,1351.0,40.146753214060745,114.0,No failure,0,0,0,0,0,0
3324,05/10/2017 14:18,39,C,L50503,L,300.0068541361918,310.004051193076,1536.04507107397,36.7,118.0,No failure,0,0,0,0,0,0
3325,04/10/2017 05:49,39,C,L50504,L,300.0066404510932,310.0043307147524,1535.9221834610164,34.1,120.0,No failure,0,0,0,0,0,0
3326,14/01/2018 13:34,39,B,L50505,L,300.00706594868495,310.0046602058049,1587.0,33.7,120.0,No failure,0,0,0,0,0,0
3327,13/05/2018 07:24,39,B,L50506,L,300.00931997127526,310.00821302844247,1962.0,20.2,120.0,No failure,0,0,0,0,0,0
3328,13/05/2018 00:20,39,A,M18187,M,301.5,310.6,2432.0,40.11200335452697,120.0,No failure,0,0,0,0,0,0
3329,12/05/2018 21:15,39,B,L50508,L,300.00638883830135,310.0026166994045,1418.0,43.9,120.0,No failure,0,0,0,0,0,0
3330,24/08/2018 12:02,39,B,L50509,L,300.00759806589684,310.00562812138566,1683.0,29.7,120.0,No failure,0,0,0,0,0,0
3331,25/08/2018 01:31,39,B,L50510,L,300.0066517164503,310.0017008352571,1385.0,50.7,120.0,No failure,0,0,0,0,0,0
3332,11/12/2018 15:43,39,C,L50511,L,300.0074951617639,310.0032128033779,1536.413764040959,44.5,135.0,No failure,0,0,0,0,0,0
3333,14/12/2018 05:39,39,B,M18192,M,300.00764636723017,310.0053564896107,1671.0,31.6,135.0,No failure,0,0,0,0,0,0
3334,20/02/2019 14:12,39,C,M18193,M,300.00790591630255,310.0026753257558,1536.6501041414324,49.5,140.0,No failure,0,0,0,0,0,0
3335,21/02/2019 03:14,39,A,M18194,M,301.6,310.8,1548.0,40.14073176842214,140.0,No failure,0,0,0,0,0,0
3336,18/02/2019 01:42,39,A,L50515,L,301.7,310.9,1705.0,40.135971459321446,140.0,No failure,0,0,0,0,0,0
3337,22/02/2019 12:12,39,C,L50516,L,300.00674730850443,310.00419097583057,1535.9836297781706,35.4,148.0,No failure,0,0,0,0,0,0
3338,18/02/2019 14:46,39,A,L50517,L,301.6,310.8,1564.0,40.1402170500781,148.0,No failure,0,0,0,0,0,0
3339,08/05/2019 01:37,39,B,M18198,M,300.00696726534545,310.00345480418946,1510.0,40.9,148.0,No failure,0,0,0,0,0,0
3340,10/05/2019 07:56,39,C,L50519,L,300.00755273695324,310.0031375863171,1536.4468422148784,45.2,155.0,No failure,0,0,0,0,0,0
3341,11/05/2019 00:22,39,B,M18200,M,300.00671012390876,310.002785696711,1452.0,44.1,155.0,No failure,0,0,0,0,0,0
3342,07/05/2019 15:38,39,A,H32755,H,301.4,310.7,1329.0,40.14720794459995,155.0,No failure,0,0,0,0,0,0
3343,13/08/2019 09:47,39,C,L50522,L,300.0081440641688,310.00236369656363,1536.7871569959234,52.4,165.0,No failure,0,0,0,0,0,0
3344,24/11/2019 15:39,39,A,M18203,M,301.5,310.8,1628.0,40.1378811813593,165.0,No failure,0,0,0,0,0,0
3345,22/11/2019 00:19,39,B,L50524,L,300.0076563841836,310.005950467694,1706.0,27.9,165.0,No failure,0,0,0,0,0,0
3346,24/02/2020 10:49,39,B,L50525,L,300.00716183797806,310.00465648001807,1594.0,34.1,165.0,No failure,0,0,0,0,0,0
3347,01/05/2020 01:54,39,B,L50526,L,300.00785363196695,310.0066459186769,1761.0,24.3,165.0,No failure,0,0,0,0,0,0
3348,28/04/2020 09:45,39,A,L50527,L,301.3,310.6,1529.0,40.14048666444879,165.0,No failure,0,0,0,0,0,0
3349,27/04/2020 06:16,39,C,M18208,M,300.0071828230497,310.00362130302716,1536.234140141536,40.7,178.0,No failure,0,0,0,0,0,0
3350,30/04/2020 11:38,39,C,L50529,L,300.0061226310759,310.00500775596515,1535.624422150162,27.8,181.0,No failure,0,0,0,0,0,0
3351,24/08/2020 07:33,39,C,L50530,L,300.008982426696,310.00126737283625,1537.2692873863682,62.6,183.0,Overstrain Failure,0,0,0,1,0,1
3352,20/12/2020 23:36,39,A,L50531,L,301.4,310.8,1680.0,40.13593190845302,183.0,No failure,0,0,0,0,0,0
3353,26/12/2020 01:42,39,B,L50532,L,300.00734618558994,310.00469229140424,1610.0,34.6,183.0,No failure,0,0,0,0,0,0
3354,05/04/2021 03:02,39,C,L50533,L,300.0064348806185,310.0045993220651,1535.8040058787476,31.6,189.0,No failure,0,0,0,0,0,0
3355,04/04/2021 21:53,39,C,L50534,L,300.0071417446234,310.0036750420228,1536.2105146677916,40.2,191.0,No failure,0,0,0,0,0,0
3356,05/04/2021 22:00,39,B,L50535,L,300.0063505539215,310.001782692985,1367.0,49.0,191.0,No failure,0,0,0,0,0,0
3357,07/07/2021 06:43,39,C,L50536,L,300.008588287816,310.0017833285604,1537.0423924540378,57.8,195.0,Overstrain Failure,0,0,0,1,0,1
3358,03/07/2021 17:01,39,C,H32771,H,300.0080864889795,310.00243889170804,1536.7540662686172,51.7,197.0,No failure,0,0,0,0,0,0
3359,06/07/2021 00:41,39,B,L50538,L,300.0067215973332,310.00398426041176,1522.0,36.6,197.0,No failure,0,0,0,0,0,0
3360,05/07/2021 23:08,39,A,L50539,L,301.5,310.6,1525.0,40.14116933472003,197.0,No failure,0,0,0,0,0,0
3361,06/07/2021 13:05,39,B,L50540,L,300.0063872332109,310.0022026768242,1394.0,46.5,197.0,No failure,0,0,0,0,0,0
3362,05/09/2021 22:49,39,B,L50541,L,300.0070315284117,310.00352671187494,1519.0,40.7,197.0,No failure,0,0,0,0,0,0
3363,29/11/2021 22:51,39,A,L50542,L,301.4,310.6,1445.0,40.143464956252295,197.0,No failure,0,0,0,0,0,0
3364,28/11/2021 12:23,39,C,L50543,L,300.0073966567678,310.0033418032671,1536.3570327758443,43.3,212.0,No failure,0,0,0,0,0,0
3365,16/03/2014 05:43,40,A,L50544,L,301.4,310.5,1633.0,40.1374061531473,8.0,No failure,0,0,0,0,0,0
3366,17/03/2014 04:17,40,A,M18225,M,301.4,310.6,1630.0,40.13751589288083,8.0,No failure,0,0,0,0,0,0
3367,13/03/2014 02:16,40,A,M18226,M,301.4,310.7,1692.0,40.135533893023556,8.0,No failure,0,0,0,0,0,0
3368,14/03/2014 17:19,40,C,H32781,H,300.0059911920015,310.00517993114863,1535.5487503352144,26.2,8.0,No failure,0,0,0,0,0,0
3369,13/03/2014 15:55,40,B,L50548,L,300.00697891711326,310.0006660308449,1350.0,58.5,8.0,No failure,0,0,0,0,0,0
3370,05/07/2014 12:17,40,B,L50549,L,300.0154728180443,310.01399601939966,2760.0,8.0,8.0,Power Failure,0,0,1,0,0,1
3371,07/07/2014 18:54,40,B,L50550,L,300.0069158430029,310.0048046348348,1584.0,32.2,8.0,No failure,0,0,0,0,0,0
3372,06/07/2014 00:58,40,A,L50551,L,301.4,310.7,1989.0,40.125984307988944,8.0,No failure,0,0,0,0,0,0
3373,08/07/2014 04:25,40,B,L50552,L,300.00653837922937,310.00264659336455,1431.0,44.3,8.0,No failure,0,0,0,0,0,0
3374,06/11/2014 03:50,40,C,L50553,L,300.0067308711892,310.0042125415613,1535.9741620139314,35.2,23.0,No failure,0,0,0,0,0,0
3375,17/02/2015 03:36,40,B,L50554,L,300.0065626042058,310.0016612104186,1376.0,50.6,23.0,No failure,0,0,0,0,0,0
3376,21/02/2015 01:07,40,A,M18235,M,301.4,310.6,1459.0,40.14301478659669,23.0,No failure,0,0,0,0,0,0
3377,18/02/2015 11:52,40,A,M18236,M,301.5,310.8,1385.0,40.14569582020069,23.0,No failure,0,0,0,0,0,0
3378,16/02/2015 16:36,40,B,H32791,H,300.0067650239473,310.0051234306875,1591.0,29.6,23.0,No failure,0,0,0,0,0,0
3379,19/02/2015 13:14,40,C,L50558,L,300.00655838341237,310.00443828040926,1535.8748973640447,33.1,38.0,No failure,0,0,0,0,0,0
3380,13/05/2015 15:00,40,B,M18239,M,300.0062469958628,310.0035129702965,1459.0,37.7,38.0,No failure,0,0,0,0,0,0
3381,15/05/2015 14:53,40,B,L50560,L,300.0073065041869,310.0043975159183,1590.0,36.3,38.0,No failure,0,0,0,0,0,0
3382,11/05/2015 01:26,40,C,L50561,L,300.0077498361171,310.0028796303714,1536.560277127657,47.6,45.0,No failure,0,0,0,0,0,0
3383,14/08/2015 12:33,40,C,L50562,L,300.00700210175324,310.0038578028241,1536.1301579289325,38.5,47.0,No failure,0,0,0,0,0,0
3384,18/08/2015 18:07,40,B,H32797,H,300.0078379377491,310.00515858458186,1674.0,33.6,47.0,No failure,0,0,0,0,0,0
3385,13/08/2015 20:21,40,A,L50564,L,301.3,310.6,1426.0,40.143798840784186,47.0,No failure,0,0,0,0,0,0
3386,13/08/2015 12:12,40,A,L50565,L,301.5,310.7,1466.0,40.14307975307599,47.0,No failure,0,0,0,0,0,0
3387,06/12/2015 23:18,40,C,H32800,H,300.0070185093446,310.00383625900974,1536.1396081184303,38.7,58.0,No failure,0,0,0,0,0,0
3388,11/12/2015 02:34,40,A,M18247,M,301.6,310.8,1290.0,40.1490284334725,58.0,No failure,0,0,0,0,0,0
3389,09/12/2015 20:34,40,B,M18248,M,300.00687815310096,310.0022714066327,1435.0,48.0,58.0,No failure,0,0,0,0,0,0
