UDI,Date,System,Control,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Diagnostic,TWF,HDF,PWF,OSF,RNF,Machine failure
2233,14/07/2019 09:37,26,B,L49412,L,300.007580198119,310.006179274837,1672.0,30.5,177.28571428571428,No failure,0,0,0,0,0,0
2234,29/10/2019 18:18,26,B,L49413,L,300.0076551617883,310.0061701576175,2549.0,13.0,179.57142857142858,Power Failure,0,0,1,0,0,1
2235,31/10/2019 21:32,26,B,L49414,L,300.007554397776,310.0061882167253,1492.0,40.5,181.8571428571429,No failure,0,0,0,0,0,0
2236,02/11/2019 17:39,26,A,M17095,M,299.4,308.6,1455.0,40.1383906599096,184.1428571428571,No failure,0,0,0,0,0,0
2237,19/02/2020 20:44,26,A,M17096,M,299.3,308.5,1422.0,40.1383906599096,186.42857142857144,No failure,0,0,0,0,0,0
2238,21/02/2020 01:23,26,B,L49417,L,300.0075335316,310.006197290112,1403.0,50.6,188.71428571428572,No failure,0,0,0,0,0,0
2239,19/02/2020 05:40,26,C,L49418,L,300.00754242647633,310.0061973339448,1535.8797279072419,49.6,191.0,No failure,0,0,0,0,0,0
2240,21/02/2020 02:17,26,A,L49419,L,299.2,308.6,1381.0,40.13837060594814,193.0,No failure,0,0,0,0,0,0
2241,16/02/2020 22:43,26,C,L49420,L,300.00755029587816,310.00619260000394,1535.8801999145812,44.7,195.0,No failure,0,0,0,0,0,0
2242,19/05/2020 18:59,26,A,L49421,L,299.2,308.4,1711.0,40.138419069688325,197.0,No failure,0,0,0,0,0,0
2243,20/05/2020 01:07,26,C,L49422,L,300.00757496671304,310.00617752152556,1535.8816962782744,29.0,199.0,No failure,0,0,0,0,0,0
2244,02/09/2020 18:48,26,B,L49423,L,300.00756188819815,310.0061819048041,1465.0,35.0,201.0,No failure,0,0,0,0,0,0
2245,02/09/2020 10:24,26,C,M17104,M,300.00756165040696,310.00618523609586,1535.8808326052704,37.5,203.0,Tool Wear Failure,1,0,0,0,0,1
2246,09/04/2014 06:37,27,B,M17105,M,300.0075486907877,310.0061896193745,1438.0,42.3,3.0,No failure,0,0,0,0,0,0
2247,10/04/2014 04:59,27,C,L49426,L,300.00754601563693,310.00619522997107,1535.8799689322664,47.4,3.0,No failure,0,0,0,0,0,0
2248,12/04/2014 19:15,27,A,M17107,M,299.2,308.4,1396.0,40.13838397525578,5.666666666666666,No failure,0,0,0,0,0,0
2249,08/07/2014 10:05,27,A,M17108,M,299.3,308.5,1304.0,40.13837729060196,8.333333333333332,No failure,0,0,0,0,0,0
2250,06/07/2014 03:20,27,C,L49429,L,300.0075475612796,310.00619430948257,1535.880049273941,46.5,11.0,No failure,0,0,0,0,0,0
2251,20/10/2014 20:54,27,B,M17110,M,300.00753632564636,310.0061954053022,1396.0,48.7,13.5,No failure,0,0,0,0,0,0
2252,26/10/2014 15:09,27,C,H31665,H,300.0075522576554,310.00619128502035,1535.880310384384,43.4,16.0,No failure,0,0,0,0,0,0
2253,21/10/2014 07:50,27,B,H31666,H,300.0075486907877,310.0061897947056,1451.0,42.8,21.0,No failure,0,0,0,0,0,0
2254,09/01/2015 21:06,27,C,L49433,L,300.0075353744816,310.00620154189227,1535.8793061134493,54.1,26.0,No failure,0,0,0,0,0,0
2255,13/01/2015 04:44,27,C,L49434,L,300.00754666956266,310.0061945286465,1535.879989017685,46.9,28.0,No failure,0,0,0,0,0,0
2256,13/01/2015 05:18,27,A,L49435,L,299.1,308.3,1559.0,40.13841182798002,30.0,No failure,0,0,0,0,0,0
2257,12/01/2015 10:35,27,A,L49436,L,299.1,308.3,1489.0,40.138402915108266,32.0,No failure,0,0,0,0,0,0
2258,10/01/2015 03:15,27,A,L49437,L,299.1,308.3,1892.0,40.13844525124912,34.0,No failure,0,0,0,0,0,0
2259,03/04/2015 12:10,27,C,L49438,L,300.0075255061477,310.0062077661479,1535.8787738498536,60.3,36.0,No failure,0,0,0,0,0,0
2260,03/04/2015 01:51,27,C,L49439,L,300.007538168528,310.0061998762464,1535.8794768395082,52.3,38.0,No failure,0,0,0,0,0,0
2261,07/04/2015 02:14,27,C,H31674,H,300.0075628393629,310.00618400877784,1535.8809330323638,36.5,40.0,No failure,0,0,0,0,0,0
2262,22/06/2015 09:21,27,C,M17121,M,300.00754946360905,310.0061929506662,1535.880129615616,45.2,45.0,No failure,0,0,0,0,0,0
2263,24/06/2015 02:00,27,A,L49442,L,299.1,308.3,1533.0,40.13840848565311,47.5,No failure,0,0,0,0,0,0
2264,19/06/2015 07:43,27,C,M17123,M,300.00755297102893,310.0061909343581,1535.8804108114778,43.0,50.0,No failure,0,0,0,0,0,0
2265,22/06/2015 05:40,27,A,M17124,M,299.2,308.4,1415.0,40.13838954580063,53.0,No failure,0,0,0,0,0,0
2266,25/08/2015 03:23,27,B,M17125,M,300.0075288352242,310.0061973339448,1330.0,51.2,56.0,No failure,0,0,0,0,0,0
2267,26/08/2015 07:56,27,C,L49446,L,300.00752491166975,310.00620846747245,1535.8787035508883,60.6,59.0,No failure,0,0,0,0,0,0
2268,25/08/2015 10:09,27,B,L49447,L,300.0075290135676,310.0061986489284,1370.0,52.4,61.142857142857146,No failure,0,0,0,0,0,0
2269,27/08/2015 01:50,27,A,L49448,L,299.2,308.5,1438.0,40.138385089364746,63.285714285714285,No failure,0,0,0,0,0,0
2270,21/08/2015 17:12,27,B,L49449,L,300.00753287767424,310.00619417798424,1314.0,48.2,65.42857142857143,No failure,0,0,0,0,0,0
2271,08/11/2015 16:49,27,A,L49450,L,299.3,308.6,1437.0,40.138386203473715,67.57142857142857,No failure,0,0,0,0,0,0
2272,11/11/2015 02:08,27,B,L49451,L,300.0075951789633,310.0061769955321,1821.0,26.1,69.71428571428571,No failure,0,0,0,0,0,0
2273,04/03/2016 13:45,27,A,M17132,M,299.3,308.6,1448.0,40.13838397525578,71.85714285714286,No failure,0,0,0,0,0,0
2274,02/03/2016 06:10,27,C,L49453,L,300.00756949751593,310.00618120347957,1535.8813548261564,32.7,74.0,No failure,0,0,0,0,0,0
2275,18/06/2016 16:27,27,C,L49454,L,300.00756735739526,310.006181729473,1535.8812142282256,33.7,76.0,No failure,0,0,0,0,0,0
2276,20/06/2016 01:24,27,B,L49455,L,300.00756628733495,310.00618558675814,1605.0,37.0,78.0,No failure,0,0,0,0,0,0
2277,23/06/2016 09:37,27,C,L49456,L,300.0075353744816,310.00620162955784,1535.8793261988678,54.2,80.0,No failure,0,0,0,0,0,0
2278,22/06/2016 16:52,27,C,H31691,H,300.00755071201274,310.0061922493416,1535.8802300427094,44.4,82.0,No failure,0,0,0,0,0,0
2279,19/06/2016 01:01,27,A,M17138,M,299.3,308.7,1459.0,40.13837729060196,85.0,No failure,0,0,0,0,0,0
2280,17/09/2016 20:10,27,B,L49459,L,300.00755867801723,310.0061873400696,1525.0,39.0,88.0,No failure,0,0,0,0,0,0
2281,20/09/2016 18:27,27,A,L49460,L,299.4,308.8,1390.0,40.1383683777302,91.0,No failure,0,0,0,0,0,0
2282,18/09/2016 12:31,27,C,L49461,L,300.00755951028634,310.0061869894073,1535.8807522635955,38.9,94.0,No failure,0,0,0,0,0,0
2283,17/09/2016 01:49,27,A,L49462,L,299.4,308.7,1459.0,40.13838397525578,96.14285714285714,No failure,0,0,0,0,0,0
2284,12/12/2016 14:39,27,B,L49463,L,300.0075319859573,310.006197509276,1387.0,51.1,98.28571428571428,No failure,0,0,0,0,0,0
2285,12/12/2016 04:41,27,A,L49464,L,299.2,308.5,1378.0,40.13838174703784,100.42857142857144,No failure,0,0,0,0,0,0
2286,17/02/2017 03:12,27,A,L49465,L,299.4,308.7,1381.0,40.13837729060196,102.57142857142856,No failure,0,0,0,0,0,0
2287,30/04/2017 13:41,27,B,M17146,M,300.00751155077785,310.0062059251709,1289.0,60.5,104.71428571428572,No failure,0,0,0,0,0,0
2288,29/04/2017 22:41,27,A,L49467,L,299.4,308.6,1746.0,40.13841851263384,106.85714285714286,No failure,0,0,0,0,0,0
2289,09/08/2017 07:56,27,C,M17148,M,300.007559034704,310.0061873400696,1535.880732178177,39.1,109.0,No failure,0,0,0,0,0,0
2290,06/08/2017 23:04,27,A,L49469,L,299.4,308.7,1504.0,40.13838731758268,111.3,No failure,0,0,0,0,0,0
2291,07/08/2017 21:38,27,A,M17150,M,299.5,308.7,1321.0,40.13837617649299,113.6,No failure,0,0,0,0,0,0
2292,08/10/2017 10:07,27,B,M17151,M,300.00760730631345,310.00617208626005,1886.0,20.9,115.9,No failure,0,0,0,0,0,0
2293,10/10/2017 15:57,27,A,L49472,L,299.6,308.9,1422.0,40.13837506238402,118.2,No failure,0,0,0,0,0,0
2294,07/10/2017 22:10,27,B,L49473,L,300.00755951028634,310.0061864634139,1520.0,38.3,120.5,No failure,0,0,0,0,0,0
2295,05/01/2018 04:00,27,A,L49474,L,299.4,308.8,1627.0,40.13839121696408,122.8,No failure,0,0,0,0,0,0
2296,05/05/2018 20:29,27,B,L49475,L,300.0075606992423,310.006185411427,1512.0,37.2,125.1,No failure,0,0,0,0,0,0
2297,04/05/2018 04:12,27,B,L49476,L,300.007554397776,310.0061906713613,1553.0,42.7,127.4,No failure,0,0,0,0,0,0
2298,30/04/2018 12:41,27,B,L49477,L,300.00759399000736,310.0061771708632,1802.0,26.0,129.7,No failure,0,0,0,0,0,0
2299,30/04/2018 12:40,27,C,L49478,L,300.00756165040696,310.00618576208933,1535.8808727761077,37.6,132.0,No failure,0,0,0,0,0,0
2300,07/08/2018 12:21,27,B,L49479,L,300.00751682676963,310.0062093441282,1446.0,62.9,134.0,Power Failure,0,0,1,0,0,1
2301,24/10/2018 22:17,27,C,L49480,L,300.0075409477124,310.00619821060053,1535.8796877364045,50.5,136.0,No failure,0,0,0,0,0,0
2302,21/10/2018 16:17,27,B,M17161,M,300.00756735739526,310.0061845347713,1586.0,35.7,138.33333333333334,No failure,0,0,0,0,0,0
2303,23/10/2018 07:39,27,B,L49482,L,300.0075565378966,310.0061873400696,1515.0,39.8,140.66666666666666,No failure,0,0,0,0,0,0
2304,20/01/2019 02:03,27,C,L49483,L,300.0075362067508,310.00620101589885,1535.879386455124,53.6,143.0,No failure,0,0,0,0,0,0
2305,15/01/2019 00:37,27,A,L49484,L,299.1,308.5,1455.0,40.13838397525578,145.0,No failure,0,0,0,0,0,0
2306,20/01/2019 11:36,27,C,H31719,H,300.00754577784573,310.00619531763664,1535.8799488468476,47.5,147.0,No failure,0,0,0,0,0,0
2307,17/01/2019 22:08,27,C,L49486,L,300.0075294297022,310.00620509234795,1535.8789747040407,57.8,152.0,No failure,0,0,0,0,0,0
2308,15/04/2019 09:57,27,A,H31721,H,299.0,308.5,1623.0,40.13839567339996,155.5,No failure,0,0,0,0,0,0
2309,12/04/2019 22:15,27,C,L49488,L,300.0075334721522,310.00620307603975,1535.8791956436464,55.5,159.0,No failure,0,0,0,0,0,0
2310,11/04/2019 12:52,27,B,L49489,L,300.00757520450423,310.00617945016813,1611.0,31.4,161.0,No failure,0,0,0,0,0,0
2311,12/04/2019 09:00,27,C,M17170,M,300.00754577784573,310.00619531763664,1535.8799488468476,47.5,163.0,No failure,0,0,0,0,0,0
2312,30/07/2019 21:46,27,A,M17171,M,299.1,308.6,1491.0,40.13837840471093,165.8,No failure,0,0,0,0,0,0
2313,30/07/2019 15:05,27,B,M17172,M,300.0075587969128,310.00618313212215,1441.0,36.2,168.6,No failure,0,0,0,0,0,0
2314,31/10/2019 04:11,27,B,M17173,M,300.00758875860146,310.0061766448698,1725.0,26.6,171.4,No failure,0,0,0,0,0,0
2315,30/10/2019 05:38,27,B,L49494,L,300.0075369201243,310.00619365199077,1368.0,47.2,174.2,No failure,0,0,0,0,0,0
2316,14/01/2020 10:49,27,C,L49495,L,300.0075609370334,310.00618628808274,1535.880852690689,37.9,177.0,No failure,0,0,0,0,0,0
2317,12/01/2020 23:44,27,B,L49496,L,300.00755939139077,310.00618716473844,1542.0,39.2,179.0,No failure,0,0,0,0,0,0
2318,11/01/2020 04:52,27,C,L49497,L,300.00757139984535,310.006179274837,1535.8814150824126,31.1,181.0,No failure,0,0,0,0,0,0
2319,10/01/2020 12:57,27,B,L49498,L,300.00753269933085,310.00619807910215,1405.0,51.4,183.0,No failure,0,0,0,0,0,0
2320,06/05/2020 01:28,27,C,M17179,M,300.0075680707688,310.006181729473,1535.8812945699003,33.5,185.0,No failure,0,0,0,0,0,0
2321,04/05/2020 14:32,27,A,H31734,H,299.2,308.8,1440.0,40.13836503540329,188.66666666666663,No failure,0,0,0,0,0,0
2322,05/05/2020 05:51,27,B,M17181,M,300.0075256250433,310.00619838593167,1314.0,52.5,192.33333333333337,No failure,0,0,0,0,0,0
2323,30/08/2020 08:27,27,C,L49502,L,300.0075546355672,310.00619032069903,1535.880481110443,41.9,196.0,No failure,0,0,0,0,0,0
2324,26/12/2020 03:33,27,C,M17183,M,300.0075464912193,310.00619470397766,1535.8799990603943,47.0,198.0,No failure,0,0,0,0,0,0
2325,27/12/2020 09:45,27,C,L49504,L,300.00757353996596,310.0061782228501,1535.881515509506,29.9,201.0,No failure,0,0,0,0,0,0
2326,28/12/2020 07:16,27,A,L49505,L,299.3,308.8,1603.0,40.13838341820129,203.33333333333337,No failure,0,0,0,0,0,0
2327,25/12/2020 22:01,27,B,M17186,M,300.00753527787896,310.0061998762464,1487.0,52.6,205.66666666666663,No failure,0,0,0,0,0,0
2328,19/03/2021 12:51,27,B,M17187,M,300.00753525558605,310.0061970709481,1420.0,50.3,208.0,No failure,0,0,0,0,0,0
2329,20/03/2021 11:50,27,A,L49508,L,299.3,308.7,1579.0,40.13839121696408,210.33333333333337,No failure,0,0,0,0,0,0
2330,18/03/2021 03:28,27,A,L49509,L,299.3,308.7,1484.0,40.13838286114681,212.66666666666663,No failure,0,0,0,0,0,0
2331,04/06/2021 10:16,27,C,M17190,M,300.0075431175569,310.0061969832825,1535.8798082489168,49.3,215.0,No failure,0,0,0,0,0,0
2332,04/06/2021 11:38,27,C,L49511,L,300.0075362067508,310.00620101589885,1535.879386455124,53.6,218.0,Overstrain Failure,0,0,0,1,0,1
2333,05/06/2021 21:00,27,C,L49512,L,300.00754131183015,310.00619807910215,1535.8796877364045,50.4,220.0,Overstrain Failure,0,0,0,1,0,1
2334,08/06/2021 19:15,27,B,L49513,L,300.00754452944204,310.0061924246728,1445.0,45.2,222.0,No failure,0,0,0,0,0,0
2335,17/08/2021 22:27,27,C,L49514,L,300.0075521387598,310.0061914603515,1535.8803304698029,43.5,224.0,No failure,0,0,0,0,0,0
2336,22/04/2014 16:34,28,A,L49515,L,299.2,308.4,1509.0,40.13840180099929,10.0,No failure,0,0,0,0,0,0
2337,19/04/2014 19:22,28,A,L49516,L,299.2,308.4,1434.0,40.13838954580063,10.0,No failure,0,0,0,0,0,0
2338,20/04/2014 19:56,28,A,L49517,L,299.2,308.4,1877.0,40.138435224268385,10.0,No failure,0,0,0,0,0,0
2339,21/04/2014 20:48,28,A,L49518,L,299.3,308.3,1651.0,40.138424640233175,10.0,No failure,0,0,0,0,0,0
2340,29/06/2014 10:43,28,A,L49519,L,299.2,308.2,1466.0,40.13841294208899,10.0,No failure,0,0,0,0,0,0
2341,30/06/2014 21:39,28,C,L49520,L,300.0075565378966,310.00618874271873,1535.8806016229553,40.7,10.0,No failure,0,0,0,0,0,0
2342,04/07/2014 19:41,28,A,L49521,L,299.1,308.2,1409.0,40.13840068689032,12.0,No failure,0,0,0,0,0,0
2343,26/10/2014 05:11,28,C,M17202,M,300.00757496671304,310.00617682020095,1535.8816159365995,28.2,14.0,No failure,0,0,0,0,0,0
2344,19/02/2015 10:27,28,A,L49523,L,299.1,308.3,1305.0,40.138385089364746,16.666666666666668,No failure,0,0,0,0,0,0
2345,15/02/2015 17:55,28,A,M17204,M,299.2,308.3,1755.0,40.13843188194148,19.333333333333332,No failure,0,0,0,0,0,0
2346,14/02/2015 15:17,28,C,L49525,L,300.00755998586874,310.00618716473844,1535.8808326052704,38.7,22.0,No failure,0,0,0,0,0,0
2347,17/05/2015 15:07,28,B,L49526,L,300.0075383468714,310.0061945286465,1402.0,47.7,24.0,No failure,0,0,0,0,0,0
2348,16/05/2015 19:05,28,B,L49527,L,300.0075463128759,310.00618997003676,1410.0,43.0,26.0,No failure,0,0,0,0,0,0
2349,12/05/2015 19:52,28,B,L49528,L,300.00754964195244,310.0061885673876,1436.0,41.8,28.0,No failure,0,0,0,0,0,0
2350,16/05/2015 11:37,28,C,M17209,M,300.00755427888043,310.0061901453679,1535.8804308968963,42.2,30.0,No failure,0,0,0,0,0,0
2351,23/07/2015 19:05,28,B,L49530,L,300.00758994755734,310.00617629420753,1744.0,26.4,32.333333333333336,No failure,0,0,0,0,0,0
2352,16/11/2015 22:08,28,A,L49531,L,299.2,308.4,1393.0,40.138386203473715,34.666666666666664,No failure,0,0,0,0,0,0
2353,20/11/2015 06:30,28,A,M17212,M,299.3,308.5,1422.0,40.1383906599096,37.0,No failure,0,0,0,0,0,0
2354,16/11/2015 22:10,28,B,L49533,L,300.00760183711634,310.0061734889092,1841.0,22.8,39.333333333333336,No failure,0,0,0,0,0,0
2355,21/02/2016 10:09,28,B,L49534,L,300.00755618120985,310.00618471010245,1433.0,37.7,41.66666666666667,No failure,0,0,0,0,0,0
2356,21/02/2016 01:22,28,C,M17215,M,300.00752491166975,310.00620846747245,1535.8787035508883,60.6,44.0,No failure,0,0,0,0,0,0
2357,22/02/2016 08:05,28,A,H31770,H,299.3,308.6,1498.0,40.13838843169166,47.333333333333336,No failure,0,0,0,0,0,0
2358,18/02/2016 02:23,28,A,L49537,L,299.3,308.5,1772.0,40.13842185496075,50.666666666666664,No failure,0,0,0,0,0,0
2359,03/06/2016 19:33,28,C,M17218,M,300.00755368440247,310.0061904960302,1535.8803806833496,42.5,54.0,No failure,0,0,0,0,0,0
2360,03/06/2016 11:43,28,A,L49539,L,299.3,308.5,1413.0,40.138385089364746,57.25,No failure,0,0,0,0,0,0
2361,05/06/2016 06:51,28,A,H31774,H,299.2,308.4,1388.0,40.13838954580063,60.5,No failure,0,0,0,0,0,0
2362,02/06/2016 11:02,28,B,M17221,M,300.00757032978504,310.00618435944017,1631.0,35.4,63.75,No failure,0,0,0,0,0,0
2363,24/09/2016 19:54,28,C,H31776,H,300.0075557056275,310.0061892687122,1535.8805011958618,41.4,67.0,No failure,0,0,0,0,0,0
2364,27/09/2016 22:17,28,B,L49543,L,300.00754773962296,310.0061929506662,1510.0,45.4,69.66666666666667,No failure,0,0,0,0,0,0
2365,10/12/2016 08:05,28,B,L49544,L,300.00753299656986,310.00619628195795,1366.0,49.7,72.33333333333333,No failure,0,0,0,0,0,0
2366,11/12/2016 17:48,28,A,L49545,L,299.4,308.5,1845.0,40.138439680704266,75.0,No failure,0,0,0,0,0,0
2367,10/12/2016 08:48,28,A,L49546,L,299.3,308.5,1485.0,40.13839957278135,77.66666666666667,No failure,0,0,0,0,0,0
2368,05/03/2017 16:34,28,B,M17227,M,300.00755641900105,310.0061869894073,1496.0,39.4,80.33333333333333,No failure,0,0,0,0,0,0
2369,10/03/2017 23:55,28,B,M17228,M,300.00755071201274,310.0061896193745,1468.0,42.2,83.0,No failure,0,0,0,0,0,0
2370,07/03/2017 04:18,28,A,M17229,M,299.2,308.4,1856.0,40.13843299605045,85.66666666666666,No failure,0,0,0,0,0,0
2371,06/03/2017 19:59,28,A,L49550,L,299.2,308.4,1620.0,40.13841294208899,88.33333333333333,No failure,0,0,0,0,0,0
2372,24/05/2017 22:35,28,C,L49551,L,300.0075499391914,310.0061927753351,1535.8802099572906,44.8,91.0,No failure,0,0,0,0,0,0
2373,30/07/2017 20:09,28,B,M17232,M,300.007535552825,310.0061959312957,1404.0,49.4,93.5,No failure,0,0,0,0,0,0
2374,03/08/2017 00:31,28,C,L49553,L,300.0075397290326,310.00619904342346,1535.8796073947296,51.3,96.0,No failure,0,0,0,0,0,0
2375,04/08/2017 18:54,28,B,M17234,M,300.00756105592905,310.0061861127516,1538.0,38.0,98.5,No failure,0,0,0,0,0,0
2376,01/08/2017 08:40,28,C,M17235,M,300.00756949751593,310.00618120347957,1535.8813548261564,32.7,101.0,No failure,0,0,0,0,0,0
2377,23/11/2017 21:00,28,B,M17236,M,300.00752978638894,310.00619812293496,1364.0,51.8,104.0,No failure,0,0,0,0,0,0
2378,24/03/2018 07:55,28,C,M17237,M,300.00754898802666,310.0061932136629,1535.880129615616,45.5,107.0,No failure,0,0,0,0,0,0
2379,24/03/2018 13:38,28,C,L49558,L,300.0075321643007,310.0062035582004,1535.8791052592621,56.1,110.0,No failure,0,0,0,0,0,0
2380,11/06/2018 16:51,28,B,H31793,H,300.00754334048617,310.0061932136629,1450.0,46.1,112.6,No failure,0,0,0,0,0,0
2381,06/06/2018 15:06,28,B,L49560,L,300.0075079987721,310.00620574983975,1242.0,60.9,115.2,No failure,0,0,0,0,0,0
2382,04/09/2018 13:36,28,A,L49561,L,299.1,308.2,1493.0,40.13840848565311,117.8,No failure,0,0,0,0,0,0
2383,04/09/2018 06:17,28,A,L49562,L,299.1,308.3,1601.0,40.13841405619796,120.4,No failure,0,0,0,0,0,0
2384,07/09/2018 06:30,28,C,L49563,L,300.00756783297766,310.0061813788107,1535.8812142282256,33.3,123.0,No failure,0,0,0,0,0,0
2385,11/12/2018 20:03,28,C,M17244,M,300.00756081813785,310.0061861127516,1535.8808326052704,38.0,125.0,No failure,0,0,0,0,0,0
2386,11/12/2018 12:08,28,C,L49565,L,300.00756735739526,310.0061819048041,1535.8812142282256,34.1,128.0,No failure,0,0,0,0,0,0
2387,11/12/2018 18:06,28,C,L49566,L,300.0075609370334,310.00618628808274,1535.880852690689,37.9,130.0,No failure,0,0,0,0,0,0
2388,24/02/2019 12:48,28,A,M17247,M,299.2,308.5,1474.0,40.138391774018565,132.66666666666666,No failure,0,0,0,0,0,0
2389,23/02/2019 16:14,28,B,M17248,M,300.0075611748246,310.00618523609586,1526.0,37.3,135.33333333333334,No failure,0,0,0,0,0,0
2390,21/02/2019 01:09,28,C,L49569,L,300.0075780579984,310.0061750668895,1535.8817967053678,27.0,138.0,No failure,0,0,0,0,0,0
2391,19/02/2019 11:26,28,A,L49570,L,299.2,308.5,1487.0,40.138392888127534,140.0,No failure,0,0,0,0,0,0
2392,18/05/2019 14:51,28,A,L49571,L,299.2,308.4,1580.0,40.13840737154414,142.0,No failure,0,0,0,0,0,0
2393,16/08/2019 10:06,28,A,L49572,L,299.2,308.5,1340.0,40.13838397525578,144.0,No failure,0,0,0,0,0,0
2394,15/08/2019 04:51,28,C,L49573,L,300.0075552300451,310.0061893563778,1535.8804710677337,41.6,146.0,No failure,0,0,0,0,0,0
2395,30/10/2019 00:44,28,C,L49574,L,300.0075571323746,310.00618812905975,1535.8806317510832,40.3,148.0,No failure,0,0,0,0,0,0
2396,31/10/2019 15:18,28,A,M17255,M,299.2,308.5,1742.0,40.13841851263384,151.0,No failure,0,0,0,0,0,0
2397,30/10/2019 15:04,28,A,M17256,M,299.1,308.5,1592.0,40.13839678750893,154.0,No failure,0,0,0,0,0,0
2398,26/10/2019 05:51,28,B,L49577,L,300.0075622448849,310.0061873400696,1582.0,38.8,157.0,No failure,0,0,0,0,0,0
2399,31/01/2020 07:00,28,A,L49578,L,299.2,308.5,1490.0,40.138392888127534,160.0,No failure,0,0,0,0,0,0
2400,03/02/2020 04:02,28,B,M17259,M,300.00756759518646,310.0061845347713,1594.0,35.8,163.0,No failure,0,0,0,0,0,0
2401,30/01/2020 16:50,28,B,H31814,H,300.0075299647323,310.0062019802201,1462.0,55.0,166.0,No failure,0,0,0,0,0,0
2402,01/02/2020 17:39,28,B,M17261,M,300.0075366823331,310.0061938273219,1367.0,47.6,169.0,No failure,0,0,0,0,0,0
2403,12/05/2020 22:51,28,B,L49582,L,300.0075289541198,310.0061972462792,1325.0,51.0,172.0,No failure,0,0,0,0,0,0
2404,12/05/2020 22:13,28,B,H31817,H,300.00753483945147,310.0061982982661,1448.0,51.4,175.0,No failure,0,0,0,0,0,0
2405,14/05/2020 09:19,28,C,M17264,M,300.00758875860146,310.0061687549683,1535.882459524185,20.3,178.0,No failure,0,0,0,0,0,0
2406,12/05/2020 14:16,28,A,L49585,L,299.1,308.7,1498.0,40.13837172005711,180.28571428571428,No failure,0,0,0,0,0,0
2407,09/09/2020 08:19,28,B,L49586,L,300.0075498797436,310.0061892687122,1437.0,41.6,182.57142857142856,No failure,0,0,0,0,0,0
2408,07/09/2020 11:55,28,B,M17267,M,300.0075476207274,310.00619260000394,1499.0,45.1,184.8571428571429,No failure,0,0,0,0,0,0
2409,16/11/2020 10:22,28,A,L49588,L,299.0,308.4,1356.0,40.13837283416608,187.1428571428571,No failure,0,0,0,0,0,0
2410,14/03/2021 18:51,28,B,L49589,L,300.0075472045928,310.00619466014484,1539.0,46.8,189.42857142857144,No failure,0,0,0,0,0,0
2411,22/05/2021 15:38,28,B,L49590,L,300.00757900916307,310.00618155414185,1689.0,32.1,191.71428571428572,No failure,0,0,0,0,0,0
2412,19/05/2021 22:56,28,C,L49591,L,300.0075604614511,310.0061861127516,1535.8808125198516,38.1,194.0,No failure,0,0,0,0,0,0
2413,19/05/2021 22:35,28,B,L49592,L,300.0075402492008,310.0061932136629,1408.0,46.7,194.0,No failure,0,0,0,0,0,0
2414,19/05/2021 00:15,28,A,L49593,L,299.0,308.5,1886.0,40.13842185496075,194.0,No failure,0,0,0,0,0,0
2415,30/03/2014 08:13,29,B,L49594,L,300.0075459561891,310.0061906713613,1415.0,43.4,2.0,No failure,0,0,0,0,0,0
2416,01/04/2014 08:19,29,C,M17275,M,300.00756426610997,310.00618365811556,1535.8810334594573,35.6,2.0,No failure,0,0,0,0,0,0
2417,29/03/2014 13:05,29,B,L49596,L,300.00756212598935,310.00618716473844,1571.0,38.6,4.333333333333334,No failure,0,0,0,0,0,0
2418,03/06/2014 02:03,29,B,L49597,L,300.0075653361703,310.00618523609586,1576.0,36.6,6.666666666666667,No failure,0,0,0,0,0,0
2419,03/06/2014 00:45,29,C,L49598,L,300.0075666440217,310.00618278145987,1535.8811338865507,34.4,9.0,No failure,0,0,0,0,0,0
2420,19/08/2014 20:02,29,A,M17279,M,298.9,308.2,1328.0,40.13838397525578,11.5,No failure,0,0,0,0,0,0
2421,21/08/2014 12:43,29,C,H31834,H,300.00755029587816,310.00619260000394,1535.8801999145812,44.7,14.0,No failure,0,0,0,0,0,0
2422,17/10/2014 06:31,29,C,L49601,L,300.0075973190839,310.006163495034,1535.8829014033963,15.0,19.0,No failure,0,0,0,0,0,0
2423,18/10/2014 22:42,29,C,L49602,L,300.00753671205706,310.0062010597316,1535.8794667967989,53.4,21.0,No failure,0,0,0,0,0,0
2424,18/10/2014 01:16,29,C,M17283,M,300.0075892341838,310.0061694562929,1535.8823390116727,20.0,23.0,No failure,0,0,0,0,0,0
2425,22/10/2014 17:40,29,C,L49604,L,300.0075835271955,310.0061722615912,1535.8821582429043,23.8,26.0,No failure,0,0,0,0,0,0
2426,17/10/2014 16:30,29,C,L49605,L,300.00753656343755,310.0062011035644,1535.8794366686707,53.5,28.0,No failure,0,0,0,0,0,0
2427,05/02/2015 04:05,29,B,M17286,M,300.00751123867695,310.0062095632921,1372.0,63.6,30.4,Power Failure,0,0,1,0,0,1
2428,30/01/2015 13:41,29,A,L49607,L,298.9,308.3,1855.0,40.138428539614566,32.8,No failure,0,0,0,0,0,0
2429,31/01/2015 09:54,29,A,M17288,M,299.0,308.3,1377.0,40.13838843169166,35.2,No failure,0,0,0,0,0,0
2430,11/04/2015 04:07,29,B,L49609,L,300.00753799018463,310.00619575596454,1432.0,48.9,37.6,No failure,0,0,0,0,0,0
